2179 6571 con: 1.0
14226 6571 con: 1.0
6447 6571 con: 1.0
19686 6571 con: 1.0
20608 6571 con: 1.0
26576 6571 con: 1.0
13942 6571 con: 1.0
17606 7096 con: 1.0
4003 17606 con: 1.0
17606 4003 con: 1.0
19539 2513 con: 1.0
2513 19539 con: 1.0
19539 27791 con: 1.0
19539 28985 con: 1.0
5469 4411 con: 1.0
4411 5469 con: 1.0
4411 18002 con: 1.0
19540 7542 con: 1.0
21739 19540 con: 1.0
19540 21739 con: 1.0
19540 26614 con: 1.0
19540 11330 con: 1.0
19540 18180 con: 1.0
1041 2198 con: 1.0
24060 2198 con: 1.0
4221 2198 con: 1.0
11499 2198 con: 1.0
6104 2198 con: 1.0
953 2198 con: 1.0
10999 5043 con: 1.0
9472 10999 con: 1.0
10999 9472 con: 1.0
20519 26288 con: 1.0
7089 26288 con: 1.0
15838 26288 con: 1.0
1962 26288 con: 1.0
24461 16540 con: 1.0
9532 16540 con: 1.0
1831 16540 con: 1.0
18217 16540 con: 1.0
17228 16540 con: 1.0
28201 20367 con: 1.0
20367 28201 con: 1.0
1119 3228 con: 1.0
1119 7611 con: 1.0
7611 1119 con: 1.0
1119 28453 con: 1.0
28453 1119 con: 1.0
1119 14976 con: 1.0
14976 1119 con: 1.0
1119 12068 con: 1.0
1119 1501 con: 1.0
1501 1119 con: 1.0
1119 28653 con: 1.0
1119 8278 con: 1.0
1119 530 con: 1.0
1119 7007 con: 1.0
7007 1119 con: 1.0
1119 28876 con: 1.0
28876 1119 con: 1.0
1119 3913 con: 1.0
1119 911 con: 1.0
4389 14261 con: 1.0
4389 13592 con: 1.0
4389 18024 con: 1.0
4389 679 con: 1.0
11939 24841 con: 1.0
24841 11939 con: 1.0
14226 2179 con: 1.0
2179 14226 con: 1.0
2179 20608 con: 1.0
20608 2179 con: 1.0
26576 2179 con: 1.0
2179 26576 con: 1.0
2179 1803 con: 1.0
28463 11951 con: 1.0
11951 28463 con: 1.0
11951 7061 con: 1.0
19686 15315 con: 1.0
12209 15315 con: 1.0
25510 15315 con: 1.0
7048 15315 con: 1.0
20190 15315 con: 1.0
5814 15315 con: 1.0
21995 18805 con: 1.0
25261 19523 con: 1.0
19523 25261 con: 1.0
19523 8238 con: 1.0
8238 19523 con: 1.0
19523 10694 con: 1.0
10694 19523 con: 1.0
27228 21996 con: 1.0
21996 27228 con: 1.0
1107 4571 con: 1.0
1107 4220 con: 1.0
12642 1107 con: 1.0
1107 12642 con: 1.0
18051 1107 con: 1.0
1107 18051 con: 1.0
5469 18002 con: 1.0
6542 3228 con: 1.0
6542 4571 con: 1.0
27511 6542 con: 1.0
6542 27511 con: 1.0
6542 12656 con: 1.0
12656 6542 con: 1.0
12110 18491 con: 1.0
19574 1037 con: 1.0
7230 19574 con: 1.0
19574 7230 con: 1.0
19574 2685 con: 1.0
2685 19574 con: 1.0
18489 18024 con: 1.0
11904 12285 con: 1.0
11904 10171 con: 1.0
10171 11904 con: 1.0
11904 527 con: 1.0
22950 18465 con: 1.0
15345 4571 con: 1.0
8965 15344 con: 1.0
15344 8965 con: 1.0
15344 679 con: 1.0
15344 5043 con: 1.0
15344 20146 con: 1.0
15344 13494 con: 1.0
15344 23251 con: 1.0
8792 16176 con: 1.0
16176 8792 con: 1.0
8792 23013 con: 1.0
8792 22749 con: 1.0
23698 8792 con: 1.0
8792 23698 con: 1.0
8792 11679 con: 1.0
8792 3913 con: 1.0
19457 10949 con: 1.0
13067 10949 con: 1.0
16609 10949 con: 1.0
18542 10949 con: 1.0
6287 10949 con: 1.0
26394 10949 con: 1.0
12736 10949 con: 1.0
23549 10949 con: 1.0
28164 7409 con: 1.0
28164 14065 con: 1.0
28164 18167 con: 1.0
28164 679 con: 1.0
14567 28164 con: 1.0
28164 14567 con: 1.0
28164 8689 con: 1.0
28164 23235 con: 1.0
23235 28164 con: 1.0
23612 6548 con: 1.0
27615 6548 con: 1.0
10948 12606 con: 1.0
10948 11330 con: 1.0
25917 10948 con: 1.0
10948 25917 con: 1.0
28286 6193 con: 1.0
6193 28286 con: 1.0
28286 21565 con: 1.0
28286 17181 con: 1.0
17181 28286 con: 1.0
25261 8238 con: 1.0
8238 25261 con: 1.0
25261 10694 con: 1.0
10694 25261 con: 1.0
7230 1037 con: 1.0
2685 1037 con: 1.0
23284 1037 con: 1.0
21936 11201 con: 1.0
27191 10404 con: 1.0
10404 27191 con: 1.0
27191 5876 con: 1.0
5876 27191 con: 1.0
4479 21919 con: 1.0
4479 9881 con: 1.0
4479 25381 con: 1.0
4479 19973 con: 1.0
23019 17550 con: 1.0
7469 17550 con: 1.0
1739 17550 con: 1.0
21946 16331 con: 1.0
24341 16331 con: 1.0
22204 16331 con: 1.0
19394 16331 con: 1.0
10928 16913 con: 1.0
1041 3228 con: 1.0
7611 3228 con: 1.0
